,grid_id,latitude,longitude
4767,"(115, 271)",24.18280032,90.28956697
4768,"(115, 271)",24.6987397,90.42856437
4769,"(115, 271)",24.00420285,90.7749189
4770,"(115, 271)",24.18280032,90.28956697
4771,"(115, 271)",24.4673118,90.05285629
4772,"(115, 271)",24.18280032,90.28956697
4773,"(115, 271)",24.67815826,90.7994786
4774,"(115, 271)",24.18280032,90.28956697
4775,"(115, 271)",24.86771187,90.84191535
4776,"(115, 271)",24.18280032,90.28956697
4777,"(115, 271)",24.6987397,90.42856437
4778,"(115, 271)",24.86771187,90.84191535
4779,"(115, 272)",24.71534264,91.6637289
4780,"(115, 272)",24.71687954,91.66644368
4781,"(115, 272)",24.4807157,91.9151993
4782,"(115, 272)",24.3683733,91.43027715
4783,"(115, 272)",24.37091177,91.43013036
4784,"(115, 272)",24.71687954,91.66644368
4785,"(115, 272)",24.71687954,91.66644368
4786,"(115, 272)",24.71687954,91.66644368
4787,"(115, 272)",24.47904358,91.91628973
4788,"(115, 272)",24.37091177,91.43013036
4789,"(115, 272)",24.71687954,91.66644368
4790,"(115, 272)",24.37091177,91.43013036
4791,"(115, 272)",24.54925636,91.08249281
4792,"(115, 273)",24.81273134,92.85904352
4793,"(115, 273)",24.58041329,92.37948378
4794,"(115, 273)",24.99543198,92.22285389
4795,"(115, 273)",24.81273134,92.85904352
4796,"(115, 274)",24.73897499,93.88254078
4797,"(115, 274)",24.73927565,93.88226661
4798,"(115, 274)",24.54474961,93.80183996
4799,"(115, 274)",24.54011965,93.80276712
4800,"(115, 274)",24.80631058,93.77619621
4801,"(115, 276)",24.14266817,95.33684472
4802,"(115, 276)",24.14266817,95.33684472
4803,"(115, 276)",24.14207468,95.33650955
4804,"(115, 278)",24.85838447,97.91912594
4805,"(115, 279)",24.97925804,98.972381
4806,"(115, 282)",24.97571744,101.4898344
4807,"(115, 282)",24.97571744,101.4898344
4808,"(115, 282)",24.97571744,101.4898344
4809,"(115, 282)",24.97571744,101.4898344
4810,"(115, 282)",24.97571744,101.4898344
4811,"(115, 282)",24.97571744,101.4898344
4812,"(115, 282)",24.97571744,101.4898344
4813,"(115, 282)",24.97571744,101.4898344
4814,"(115, 282)",24.97571744,101.4898344
4815,"(115, 282)",24.97571744,101.4898344
4816,"(115, 282)",24.97571744,101.4898344
4817,"(115, 282)",24.97571744,101.4898344
4818,"(115, 282)",24.97571744,101.4898344
4819,"(115, 282)",24.97571744,101.4898344
4820,"(115, 282)",24.97571744,101.4898344
4821,"(115, 282)",24.97571744,101.4898344
4822,"(115, 282)",24.97571744,101.4898344
4823,"(115, 282)",24.97571744,101.4898344
4824,"(115, 282)",24.97571744,101.4898344
4825,"(115, 282)",24.97571744,101.4898344
4826,"(115, 282)",24.97571744,101.4898344
4827,"(115, 282)",24.97571744,101.4898344
4828,"(115, 282)",24.97571744,101.4898344
4829,"(115, 282)",24.97571744,101.4898344
4830,"(115, 282)",24.97571744,101.4898344
4831,"(115, 282)",24.97571744,101.4898344
4832,"(115, 282)",24.97571744,101.4898344
4833,"(115, 282)",24.97571744,101.4898344
4834,"(115, 282)",24.97571744,101.4898344
4835,"(115, 298)",24.40279889,117.7898384
4836,"(115, 299)",24.72741486,118.6392293
4837,"(115, 299)",24.72741486,118.6392293
4838,"(115, 299)",24.72741486,118.6392293
4839,"(115, 299)",24.45180955,118.3680931
4840,"(115, 301)",24.23364313,120.8960861
4841,"(115, 301)",24.48005424,120.929747
4842,"(115, 302)",24.98713519,121.5974737
4843,"(115, 302)",24.93347484,121.3158037
4844,"(115, 302)",24.56604129,121.6429101
4845,"(115, 302)",24.93347484,121.3158037
4846,"(115, 302)",24.93347484,121.3158037
4847,"(115, 302)",24.98713519,121.5974737
4848,"(115, 302)",24.56604129,121.6429101
4849,"(115, 302)",24.93347484,121.3158037
4850,"(115, 302)",24.9847796,121.5997365
4851,"(116, 68)",25.87709088,-112.026774
4852,"(116, 69)",25.43173549,-111.6368551
4853,"(116, 69)",25.43173549,-111.6368551
4854,"(116, 69)",25.43274042,-111.6367601
4855,"(116, 80)",25.68296365,-100.3142171
4856,"(116, 80)",25.37611863,-100.6764636
4857,"(116, 81)",25.57952288,-99.99657466
4858,"(116, 81)",25.57952288,-99.99657466
4859,"(116, 81)",25.57952288,-99.99657466
4860,"(116, 101)",25.23650006,-79.43191767
4861,"(116, 103)",25.62608356,-77.82184162
4862,"(116, 103)",25.03639253,-77.38880805
4863,"(116, 103)",25.62608356,-77.82184162
4864,"(116, 103)",25.03639253,-77.38880805
4865,"(116, 103)",25.03500909,-77.39482109
4866,"(116, 213)",25.68157756,32.6154098
4867,"(116, 237)",25.34343173,56.3027462
4868,"(116, 241)",25.75328633,60.46396782
4869,"(116, 244)",25.41622635,63.167094
4870,"(116, 248)",25.07840686,67.18539142
4871,"(116, 248)",25.07840686,67.18539142
4872,"(116, 248)",25.07878345,67.18591129
4873,"(116, 248)",25.07878345,67.18591129
4874,"(116, 248)",25.07840686,67.18539142
4875,"(116, 248)",25.07840686,67.18539142
4876,"(116, 248)",25.07878345,67.18591129
4877,"(116, 248)",25.07840686,67.18539142
4878,"(116, 248)",25.07840686,67.18539142
4879,"(116, 248)",25.07840686,67.18539142
4880,"(116, 248)",25.07840686,67.18539142
4881,"(116, 248)",25.07840686,67.18539142
4882,"(116, 248)",25.07878345,67.18591129
4883,"(116, 248)",25.07878345,67.18591129
4884,"(116, 249)",25.32310038,68.05136342
4885,"(116, 252)",25.73003991,71.47894365
4886,"(116, 262)",25.29988857,81.96480869
4887,"(116, 262)",25.29954874,81.96597409
4888,"(116, 265)",25.90619844,84.81697681
4889,"(116, 265)",25.87788941,84.09760018
4890,"(116, 265)",25.47040473,84.53556133
4891,"(116, 266)",25.67955598,85.60447908
4892,"(116, 266)",25.67965826,85.6048398
4893,"(116, 266)",25.67965826,85.6048398
4894,"(116, 266)",25.67955598,85.60447908
4895,"(116, 266)",25.67965826,85.6048398
4896,"(116, 266)",25.67955598,85.60447908
4897,"(116, 266)",25.67965826,85.6048398
4898,"(116, 266)",25.67955598,85.60447908
4899,"(116, 266)",25.67965826,85.6048398
4900,"(116, 266)",25.67965826,85.6048398
4901,"(116, 266)",25.67955598,85.60447908
4902,"(116, 266)",25.67965826,85.6048398
4903,"(116, 266)",25.67955598,85.60447908
4904,"(116, 266)",25.67965826,85.6048398
4905,"(116, 266)",25.67965826,85.6048398
4906,"(116, 266)",25.67955598,85.60447908
4907,"(116, 266)",25.67955598,85.60447908
4908,"(116, 266)",25.67955598,85.60447908
4909,"(116, 266)",25.67955598,85.60447908
4910,"(116, 266)",25.67955598,85.60447908
4911,"(116, 266)",25.45724219,85.21433241
4912,"(116, 266)",25.77765924,85.89603263
4913,"(116, 267)",25.82520677,86.89026818
4914,"(116, 269)",25.63022873,88.7870009
4915,"(116, 269)",25.63046382,88.78661195
4916,"(116, 269)",25.63046382,88.78661195
4917,"(116, 269)",25.87799622,88.15533979
4918,"(116, 269)",25.63046382,88.78661195
4919,"(116, 269)",25.13575204,88.08761228
4920,"(116, 270)",25.78960727,89.69926775
4921,"(116, 270)",25.7794946,89.05696834
4922,"(116, 270)",25.78960727,89.69926775
4923,"(116, 270)",25.29862413,89.50711386
4924,"(116, 270)",25.78924274,89.69496251
4925,"(116, 270)",25.78924274,89.69496251
4926,"(116, 270)",25.29862413,89.50711386
4927,"(116, 270)",25.29862413,89.50711386
4928,"(116, 273)",25.37090996,92.37992578
4929,"(116, 278)",25.78317975,97.13792825
4930,"(116, 278)",25.78317975,97.13792825
4931,"(116, 280)",25.60503957,99.89176449
4932,"(116, 283)",25.38710811,102.8750874
4933,"(116, 283)",25.70960987,102.1758922
4934,"(116, 283)",25.38710811,102.8750874
4935,"(116, 284)",25.70407171,103.9375568
4936,"(116, 286)",25.8602424,105.5561301
4937,"(116, 294)",25.81200657,113.135092
4938,"(116, 302)",25.08036434,121.5541447
4939,"(116, 307)",25.76892341,126.6680159
4940,"(116, 307)",25.76892341,126.6680159
4941,"(116, 307)",25.76892341,126.6680159
4942,"(116, 307)",25.76892341,126.6680159
4943,"(116, 307)",25.76892341,126.6680159
4944,"(116, 307)",25.76892341,126.6680159
4945,"(116, 307)",25.76892341,126.6680159
4946,"(116, 307)",25.76892341,126.6680159
4947,"(117, 83)",26.92831247,-97.70925389
4948,"(117, 99)",26.11558858,-81.34271971
4949,"(117, 99)",26.90611209,-81.89778069
4950,"(117, 99)",26.11558858,-81.34271971
4951,"(117, 100)",26.15201659,-80.48702131
4952,"(117, 100)",26.64585293,-80.46826875
4953,"(117, 102)",26.67364373,-78.14157069
4954,"(117, 102)",26.67364373,-78.14157069
4955,"(117, 180)",26.01350392,-0.620313009
4956,"(117, 180)",26.01377822,-0.619886121
4957,"(117, 180)",26.01350392,-0.620313009
4958,"(117, 180)",26.01350392,-0.620313009
4959,"(117, 235)",26.5639151,54.88669281
4960,"(117, 236)",26.78508749,55.80370667
4961,"(117, 244)",26.01734455,63.07480738
4962,"(117, 246)",26.2668239,65.36172789
4963,"(117, 246)",26.2668239,65.36172789
4964,"(117, 248)",26.82705076,67.55074316
4965,"(117, 249)",26.01275638,68.78509665
4966,"(117, 249)",26.01275638,68.78509665
4967,"(117, 249)",26.01275638,68.78509665
4968,"(117, 249)",26.01275638,68.78509665
4969,"(117, 249)",26.01275638,68.78509665
4970,"(117, 249)",26.01275638,68.78509665
4971,"(117, 254)",26.58342294,73.84797344
4972,"(117, 254)",26.58342294,73.84797344
4973,"(117, 254)",26.58324787,73.84787426
4974,"(117, 254)",26.58342294,73.84797344
4975,"(117, 254)",26.58342294,73.84797344
4976,"(117, 254)",26.58342294,73.84797344
4977,"(117, 254)",26.58342294,73.84797344
4978,"(117, 254)",26.58342294,73.84797344
4979,"(117, 254)",26.58342294,73.84797344
4980,"(117, 254)",26.58324787,73.84787426
4981,"(117, 254)",26.58324787,73.84787426
4982,"(117, 254)",26.58324787,73.84787426
4983,"(117, 261)",26.92542523,80.56098215
4984,"(117, 261)",26.92542523,80.56098215
4985,"(117, 261)",26.92542523,80.56098215
4986,"(117, 261)",26.92542523,80.56098215
4987,"(117, 261)",26.92542523,80.56098215
4988,"(117, 261)",26.92542523,80.56098215
4989,"(117, 261)",26.92542523,80.56098215
4990,"(117, 261)",26.92542523,80.56098215
4991,"(117, 261)",26.92542523,80.56098215
4992,"(117, 261)",26.92542523,80.56098215
4993,"(117, 261)",26.92542523,80.56098215
4994,"(117, 261)",26.92542523,80.56098215
4995,"(117, 261)",26.92542523,80.56098215
4996,"(117, 261)",26.92542523,80.56098215
4997,"(117, 261)",26.92542523,80.56098215
4998,"(117, 261)",26.92542523,80.56098215
4999,"(117, 261)",26.92542523,80.56098215
5000,"(117, 261)",26.92542523,80.56098215
5001,"(117, 261)",26.92542523,80.56098215
5002,"(117, 261)",26.92542523,80.56098215
5003,"(117, 264)",26.0551594,83.04095761
5004,"(117, 264)",26.0551594,83.04095761
5005,"(117, 264)",26.03539667,83.50281806
5006,"(117, 265)",26.44536723,84.36768755
5007,"(117, 266)",26.8789184,85.8222227
5008,"(117, 267)",26.74612998,86.34480427
5009,"(117, 267)",26.11540047,86.01625194
5010,"(117, 267)",26.11540047,86.01625194
5011,"(117, 267)",26.83057281,86.03660878
5012,"(117, 267)",26.59782107,86.74858967
5013,"(117, 267)",26.11540047,86.01625194
5014,"(117, 268)",26.61669552,87.47181543
5015,"(117, 268)",26.61715419,87.47269656
5016,"(117, 268)",26.99110971,87.33355772
5017,"(117, 268)",26.58512704,87.91632788
5018,"(117, 268)",26.20055725,87.34540215
5019,"(117, 268)",26.8810675,87.90348445
5020,"(117, 268)",26.88080447,87.90411447
5021,"(117, 268)",26.61669552,87.47181543
5022,"(117, 268)",26.58417915,87.91581905
5023,"(117, 268)",26.58417915,87.91581905
5024,"(117, 269)",26.02412649,88.92965845
5025,"(117, 269)",26.28572055,88.58023062
5026,"(117, 269)",26.02412649,88.92965845
5027,"(117, 269)",26.91364047,88.39335093
5028,"(117, 269)",26.36581211,88.92397589
5029,"(117, 269)",26.91364047,88.39335093
5030,"(117, 269)",26.28457066,88.57596034
5031,"(117, 270)",26.91913242,89.39008971
5032,"(117, 270)",26.06072528,89.24462174
5033,"(117, 271)",26.10069773,90.02798848
5034,"(117, 271)",26.62488181,90.67675591
5035,"(117, 271)",26.04753791,90.61295409
5036,"(117, 271)",26.04803491,90.60869689
5037,"(117, 272)",26.10362335,91.42709144
5038,"(117, 272)",26.66683535,91.34455199
5039,"(117, 272)",26.33685532,91.003862
5040,"(117, 273)",26.35712666,92.82850571
5041,"(117, 273)",26.78257766,92.92733398
5042,"(117, 273)",26.35676035,92.82876881
5043,"(117, 273)",26.35676035,92.82876881
5044,"(117, 273)",26.35712666,92.82850571
5045,"(117, 273)",26.35712666,92.82850571
5046,"(117, 273)",26.35676035,92.82876881
5047,"(117, 273)",26.35712666,92.82850571
5048,"(117, 273)",26.35712666,92.82850571
5049,"(117, 273)",26.35712666,92.82850571
5050,"(117, 273)",26.35712666,92.82850571
5051,"(117, 273)",26.35712666,92.82850571
5052,"(117, 273)",26.35676035,92.82876881
5053,"(117, 273)",26.35712666,92.82850571
5054,"(117, 273)",26.35712666,92.82850571
5055,"(117, 273)",26.35712666,92.82850571
5056,"(117, 273)",26.35712666,92.82850571
5057,"(117, 273)",26.35712666,92.82850571
5058,"(117, 273)",26.35712666,92.82850571
5059,"(117, 273)",26.35712666,92.82850571
5060,"(117, 273)",26.35712666,92.82850571
5061,"(117, 273)",26.35712666,92.82850571
5062,"(117, 273)",26.78257766,92.92733398
5063,"(117, 273)",26.28572399,92.28019515
5064,"(117, 274)",26.47876346,93.83687006
5065,"(117, 275)",26.4768902,94.53191356
5066,"(117, 275)",26.79628642,94.27389983
5067,"(117, 278)",26.07383705,97.34742773
5068,"(117, 278)",26.07376416,97.34743084
5069,"(117, 278)",26.07376416,97.34743084
5070,"(117, 278)",26.07383705,97.34742773
5071,"(117, 279)",26.96033903,98.87367484
5072,"(117, 281)",26.49125122,100.6998444
5073,"(117, 284)",26.17487649,103.0448284
5074,"(117, 285)",26.13729957,104.8898272
5075,"(117, 287)",26.8151819,106.8740991
5076,"(117, 287)",26.8151819,106.8740991
5077,"(117, 287)",26.81558477,106.874538
5078,"(117, 287)",26.8151819,106.8740991
5079,"(117, 287)",26.81558477,106.874538
5080,"(117, 287)",26.81558477,106.874538
5081,"(117, 287)",26.81558477,106.874538
5082,"(117, 287)",26.81558477,106.874538
5083,"(117, 287)",26.81558477,106.874538
5084,"(117, 287)",26.81558477,106.874538
5085,"(117, 287)",26.81558477,106.874538
5086,"(117, 287)",26.81558477,106.874538
5087,"(117, 287)",26.81558477,106.874538
5088,"(117, 287)",26.81558477,106.874538
5089,"(117, 287)",26.81558477,106.874538
5090,"(117, 287)",26.8151819,106.8740991
5091,"(117, 288)",26.77514801,107.4809989
5092,"(117, 289)",26.93569849,108.7447919
5093,"(117, 298)",26.08105732,117.9899438
5094,"(117, 298)",26.08105732,117.9899438
5095,"(117, 298)",26.08105732,117.9899438
5096,"(117, 298)",26.08105732,117.9899438
5097,"(117, 298)",26.08105732,117.9899438
5098,"(117, 298)",26.08105732,117.9899438
5099,"(117, 298)",26.08105732,117.9899438
5100,"(117, 298)",26.08105732,117.9899438
5101,"(117, 298)",26.08105732,117.9899438
5102,"(117, 298)",26.08105732,117.9899438
5103,"(117, 298)",26.08105732,117.9899438
5104,"(117, 298)",26.08105732,117.9899438
5105,"(117, 298)",26.08105732,117.9899438
5106,"(117, 298)",26.08105732,117.9899438
5107,"(117, 298)",26.08105732,117.9899438
5108,"(117, 298)",26.08105732,117.9899438
5109,"(117, 298)",26.08105732,117.9899438
5110,"(117, 298)",26.08105732,117.9899438
5111,"(117, 298)",26.08105732,117.9899438
5112,"(117, 298)",26.08105732,117.9899438
5113,"(117, 298)",26.08105732,117.9899438
5114,"(117, 298)",26.08105732,117.9899438
5115,"(117, 298)",26.08105732,117.9899438
5116,"(117, 298)",26.08105732,117.9899438
5117,"(117, 298)",26.29994742,117.3951961
5118,"(117, 298)",26.08105732,117.9899438
5119,"(118, 78)",27.28510413,-102.09649
5120,"(118, 78)",27.28552926,-102.0967673
5121,"(118, 78)",27.28510413,-102.09649
5122,"(118, 78)",27.28510413,-102.09649
5123,"(118, 78)",27.28510413,-102.09649
5124,"(118, 98)",27.92847751,-82.72139187
5125,"(118, 174)",27.69669145,-6.062753361
5126,"(118, 174)",27.69605957,-6.064495157
5127,"(118, 174)",27.69669145,-6.062753361
5128,"(118, 212)",27.33540896,31.63627804
5129,"(118, 234)",27.88679124,53.96722623
5130,"(118, 235)",27.113282,54.54679132
5131,"(118, 237)",27.1123314,56.21993732
5132,"(118, 237)",27.1123314,56.21993732
5133,"(118, 237)",27.46399832,56.14614444
5134,"(118, 237)",27.46399832,56.14614444
5135,"(118, 237)",27.46399832,56.14614444
5136,"(118, 237)",27.46399832,56.14614444
5137,"(118, 238)",27.60900536,57.10608217
5138,"(118, 241)",27.81142744,60.68396443
5139,"(118, 241)",27.81142744,60.68396443
5140,"(118, 243)",27.31205401,62.26980714
5141,"(118, 245)",27.95545056,64.64052952
5142,"(118, 246)",27.49406146,65.73427776
5143,"(118, 247)",27.49908033,66.70188635
5144,"(118, 247)",27.49908033,66.70188635
5145,"(118, 250)",27.0398298,69.02108871
5146,"(118, 262)",27.74197158,81.41210281
5147,"(118, 262)",27.74197158,81.41210281
5148,"(118, 262)",27.74197158,81.41210281
5149,"(118, 264)",27.63357535,83.95531189
5150,"(118, 265)",27.58446822,84.43883916
5151,"(118, 265)",27.23949219,84.78236161
5152,"(118, 265)",27.94894272,84.95825539
5153,"(118, 266)",27.72793597,85.34962108
5154,"(118, 266)",27.67646531,85.44283138
5155,"(118, 266)",27.67646531,85.44283138
5156,"(118, 266)",27.72793597,85.34962108
5157,"(118, 266)",27.10863016,85.07288901
5158,"(118, 266)",27.67646531,85.44283138
5159,"(118, 266)",27.53712611,85.34406563
5160,"(118, 266)",27.91463216,85.74159439
5161,"(118, 267)",27.18546847,86.65721783
5162,"(118, 267)",27.32915869,86.42105277
5163,"(118, 267)",27.167664,86.79012995
5164,"(118, 267)",27.18546847,86.65721783
5165,"(118, 268)",27.16430437,87.21388314
5166,"(118, 268)",27.16430437,87.21388314
5167,"(118, 268)",27.16413987,87.21437894
5168,"(118, 268)",27.11467173,87.77837726
5169,"(118, 268)",27.17136241,87.85162926
5170,"(118, 268)",27.58175972,87.28073203
5171,"(118, 268)",27.58177736,87.82439423
5172,"(118, 269)",27.29224045,88.67118288
5173,"(118, 269)",27.57153573,88.4728724
5174,"(118, 269)",27.57153573,88.4728724
5175,"(118, 269)",27.57054347,88.47183367
5176,"(118, 269)",27.29288574,88.67133148
5177,"(118, 269)",27.57153573,88.4728724
5178,"(118, 269)",27.03379993,88.63001852
5179,"(118, 270)",27.66298861,89.84987747
5180,"(118, 270)",27.49652917,89.36535286
5181,"(118, 272)",27.26514599,91.22068689
5182,"(118, 274)",27.27460429,93.58822996
5183,"(118, 275)",27.58774856,94.77483408
5184,"(118, 275)",27.58774856,94.77483408
5185,"(118, 275)",27.17536039,94.13589219
5186,"(118, 275)",27.58774856,94.77483408
5187,"(118, 275)",27.01228832,94.81926657
5188,"(118, 275)",27.1743511,94.13502058
5189,"(118, 276)",27.58426781,95.62551853
5190,"(118, 279)",27.89664042,98.50463538
5191,"(118, 283)",27.88707213,102.0759596
5192,"(118, 283)",27.54642421,102.5609937
5193,"(118, 285)",27.65320964,104.0009658
5194,"(118, 286)",27.06817965,105.214396
5195,"(118, 286)",27.06817965,105.214396
5196,"(118, 289)",27.84440349,108.1405624
5197,"(118, 292)",27.60697558,111.7084469
5198,"(118, 292)",27.60697558,111.7084469
5199,"(118, 292)",27.60708367,111.7085178
5200,"(118, 292)",27.60708367,111.7085178
5201,"(118, 292)",27.60708367,111.7085178
5202,"(118, 292)",27.60708367,111.7085178
5203,"(118, 292)",27.60697558,111.7084469
5204,"(118, 292)",27.60708367,111.7085178
5205,"(118, 292)",27.60708367,111.7085178
5206,"(118, 292)",27.60708367,111.7085178
5207,"(118, 292)",27.60708367,111.7085178
5208,"(118, 292)",27.60708367,111.7085178
5209,"(118, 292)",27.60708367,111.7085178
5210,"(118, 292)",27.60697558,111.7084469
5211,"(118, 292)",27.60708367,111.7085178
5212,"(118, 292)",27.60708367,111.7085178
5213,"(118, 292)",27.60708367,111.7085178
5214,"(118, 292)",27.60708367,111.7085178
5215,"(118, 292)",27.60708367,111.7085178
5216,"(118, 292)",27.60708367,111.7085178
5217,"(118, 292)",27.60697558,111.7084469
5218,"(118, 292)",27.60708367,111.7085178
5219,"(118, 292)",27.60708367,111.7085178
5220,"(118, 292)",27.60708367,111.7085178
5221,"(118, 292)",27.60697558,111.7084469
5222,"(118, 292)",27.60697558,111.7084469
5223,"(118, 296)",27.61292064,115.720715
5224,"(118, 296)",27.61366261,115.7208219
5225,"(118, 296)",27.61366261,115.7208219
5226,"(118, 296)",27.61292064,115.720715
5227,"(118, 296)",27.61292064,115.720715
5228,"(118, 296)",27.61292064,115.720715
5229,"(118, 296)",27.61292064,115.720715
5230,"(118, 296)",27.61292064,115.720715
5231,"(118, 296)",27.61292064,115.720715
5232,"(118, 296)",27.61292064,115.720715
5233,"(118, 296)",27.61292064,115.720715
5234,"(118, 296)",27.61292064,115.720715
5235,"(118, 296)",27.61292064,115.720715
5236,"(118, 296)",27.61292064,115.720715
5237,"(118, 296)",27.61366261,115.7208219
5238,"(118, 296)",27.61292064,115.720715
5239,"(118, 296)",27.61292064,115.720715
5240,"(118, 296)",27.61366261,115.7208219
5241,"(118, 296)",27.61366261,115.7208219
5242,"(118, 301)",27.9024696,120.4341075
5243,"(118, 301)",27.9024696,120.4341075
5244,"(119, 74)",28.81888092,-106.4541092
5245,"(119, 74)",28.81888092,-106.4541092
5246,"(119, 74)",28.81823836,-106.4540013
5247,"(119, 74)",28.81823836,-106.4540013
5248,"(119, 74)",28.81823836,-106.4540013
5249,"(119, 74)",28.81823836,-106.4540013
5250,"(119, 74)",28.81823836,-106.4540013
5251,"(119, 74)",28.81823836,-106.4540013
5252,"(119, 74)",28.81888092,-106.4541092
5253,"(119, 74)",28.81888092,-106.4541092
5254,"(119, 80)",28.76369389,-100.6539671
5255,"(119, 83)",28.00794639,-97.5158358
5256,"(119, 98)",28.64073058,-82.48494221
5257,"(119, 98)",28.64073058,-82.48494221
5258,"(119, 98)",28.64073058,-82.48494221
5259,"(119, 98)",28.64073058,-82.48494221
5260,"(119, 98)",28.64073058,-82.48494221
5261,"(119, 98)",28.64073058,-82.48494221
5262,"(119, 98)",28.64073058,-82.48494221
5263,"(119, 98)",28.64073058,-82.48494221
5264,"(119, 98)",28.64073058,-82.48494221
5265,"(119, 98)",28.64073058,-82.48494221
5266,"(119, 98)",28.64073058,-82.48494221
5267,"(119, 98)",28.64073058,-82.48494221
5268,"(119, 98)",28.64073058,-82.48494221
5269,"(119, 98)",28.30916718,-82.39217003
5270,"(119, 99)",28.06273304,-81.14967681
5271,"(119, 163)",28.31283837,-17.02123976
5272,"(119, 165)",28.34288468,-15.66648081
5273,"(119, 166)",28.36775876,-14.54493229
5274,"(119, 166)",28.36775876,-14.54493229
5275,"(119, 170)",28.82748033,-10.10313107
5276,"(119, 211)",28.08998029,30.57616716
5277,"(119, 211)",28.08998029,30.57616716
5278,"(119, 232)",28.85474731,51.37901677
5279,"(119, 235)",28.43247947,54.69121992
5280,"(119, 235)",28.43247947,54.69121992
5281,"(119, 236)",28.30888286,55.96920872
5282,"(119, 237)",28.81012196,56.53862892
5283,"(119, 246)",28.30535123,65.877627
5284,"(119, 246)",28.30535123,65.877627
5285,"(119, 246)",28.30544131,65.87696733
5286,"(119, 246)",28.30535015,65.87762713
5287,"(119, 246)",28.30535123,65.877627
5288,"(119, 246)",28.30535015,65.87762713
5289,"(119, 246)",28.30535123,65.877627
5290,"(119, 246)",28.30544131,65.87696733
5291,"(119, 250)",28.26887647,69.31052708
5292,"(119, 250)",28.95005777,69.02743907
5293,"(119, 251)",28.39808084,70.51294558
5294,"(119, 252)",28.84803735,71.63608703
5295,"(119, 258)",28.64798149,77.10852932
5296,"(119, 258)",28.36670229,77.99918678
5297,"(119, 258)",28.64798149,77.10852932
5298,"(119, 258)",28.64798149,77.10852932
5299,"(119, 258)",28.64651897,77.10897953
5300,"(119, 258)",28.64798149,77.10852932
5301,"(119, 258)",28.64651897,77.10897953
5302,"(119, 258)",28.64651897,77.10897953
5303,"(119, 258)",28.64651897,77.10897953
5304,"(119, 258)",28.64651897,77.10897953
5305,"(119, 258)",28.64798149,77.10852932
5306,"(119, 258)",28.64798149,77.10852932
5307,"(119, 258)",28.64798149,77.10852932
5308,"(119, 258)",28.64651897,77.10897953
5309,"(119, 262)",28.57160075,81.73780273
5310,"(119, 262)",28.08703209,81.82416506
5311,"(119, 262)",28.08506134,81.82445332
5312,"(119, 262)",28.08506134,81.82445332
5313,"(119, 262)",28.08506134,81.82445332
5314,"(119, 263)",28.86566509,82.16941171
5315,"(119, 263)",28.97312891,82.28575869
5316,"(119, 263)",28.97382053,82.28582377
5317,"(119, 263)",28.97312891,82.28575869
5318,"(119, 263)",28.97312891,82.28575869
5319,"(119, 263)",28.70109719,82.66579008
5320,"(119, 264)",28.98116578,83.85990177
5321,"(119, 264)",28.55296006,83.46195496
5322,"(119, 264)",28.35477906,83.99943513
5323,"(119, 264)",28.34688992,83.25261854
5324,"(119, 264)",28.35483726,83.99862316
5325,"(119, 264)",28.24507412,83.8659929
5326,"(119, 264)",28.55296006,83.46195496
5327,"(119, 264)",28.02091378,83.80527125
5328,"(119, 265)",28.31735356,84.79235115
5329,"(119, 265)",28.31635738,84.35124925
5330,"(119, 265)",28.31635738,84.35124925
5331,"(119, 265)",28.6728561,84.22862858
5332,"(119, 265)",28.28899006,84.43230048
5333,"(119, 266)",28.18474104,85.4146996
5334,"(119, 266)",28.18474104,85.4146996
5335,"(119, 266)",28.18474104,85.4146996
5336,"(119, 275)",28.03900639,94.67669495
5337,"(119, 275)",28.03850114,94.67559092
5338,"(119, 275)",28.03850114,94.67559092
5339,"(119, 275)",28.03850114,94.67559092
5340,"(119, 275)",28.03850114,94.67559092
5341,"(119, 275)",28.03850114,94.67559092
5342,"(119, 275)",28.03850114,94.67559092
5343,"(119, 275)",28.03850114,94.67559092
5344,"(119, 275)",28.03850114,94.67559092
5345,"(119, 275)",28.03900639,94.67669495
5346,"(119, 275)",28.03900639,94.67669495
5347,"(119, 286)",28.25357527,105.1329448
5348,"(119, 292)",28.28448649,111.3785132
5349,"(119, 292)",28.57413814,111.95057
5350,"(119, 299)",28.93446662,118.6768238
5351,"(119, 300)",28.19819235,119.510213
5352,"(120, 66)",29.90982888,-114.8515757
5353,"(120, 66)",29.90982888,-114.8515757
5354,"(120, 70)",29.68339944,-110.7613656
5355,"(120, 70)",29.68339944,-110.7613656
5356,"(120, 70)",29.68339944,-110.7613656
5357,"(120, 81)",29.74394585,-99.24856781
5358,"(120, 82)",29.44860793,-98.52083686
5359,"(120, 82)",29.44860793,-98.52083686
5360,"(120, 82)",29.44860793,-98.52083686
5361,"(120, 83)",29.08138817,-97.35644343
5362,"(120, 84)",29.88589964,-96.27798868
5363,"(120, 84)",29.88654593,-96.27872578
5364,"(120, 85)",29.19001864,-95.45419042
5365,"(120, 86)",29.39603546,-94.96495066
5366,"(120, 86)",29.39755801,-94.96700695
5367,"(120, 98)",29.67450476,-82.35843769
5368,"(120, 99)",29.0570566,-81.18531658
5369,"(120, 99)",29.89974734,-81.43381925
5370,"(120, 171)",29.507571,-9.550260953
5371,"(120, 173)",29.53763643,-7.85731016
5372,"(120, 207)",29.95830033,26.98864883
